Applicant_ID,Sim_Tenure_Months,Airtime_Consistency_Score,Avg_Wallet_Inflow,Electricity_Payment_Gap_Days,Data_Voice_Ratio,Default_Status
3293,34,0.34968406132088126,3434.911415069235,23,1.9448294001067794,0
3294,61,0.6785218451458742,4923.675733897859,38,3.6681844434739435,1
3295,35,0.7235210787669178,2984.870311710686,27,3.4463039403457136,1
3296,64,0.8838708398762883,4741.777383377787,14,2.2865046474832598,0
3297,113,0.4081006742148917,3670.6425924438013,41,1.7421444625576843,1
3298,25,0.792795076647027,3770.3917202618804,5,3.2634696866913453,0
3299,24,0.6052202417704041,4795.486734175188,6,4.744182421449534,0
3300,12,0.8945528416102712,3753.613883033706,26,1.096893608119707,1
3301,18,0.5750308974660587,6400.566993793906,21,4.096024782555022,1
3302,15,0.5658668455581706,4289.900960583537,28,2.9434629776364076,1
3303,108,0.6200893732968182,6069.9725412626685,25,2.865018628282366,0
3304,80,0.7743838196281909,3357.108233918576,44,4.827578664091907,1
3305,27,0.9682214309456149,3323.8479397475885,33,3.2264365890585056,0
3306,72,0.1662070187941891,2005.416727679221,18,4.237330224868331,0
3307,60,0.14809114215191546,3761.763637811945,12,2.8151476199406344,1
3308,46,0.9437953036666047,4151.091145516113,34,1.624340152647902,1
3309,89,0.5768880629663855,4615.542031268808,26,3.625206221561493,0
3310,17,0.6534127131102425,5546.0261169571,27,4.654296069998018,1
3311,93,0.534181241435256,5437.193084204253,44,4.28553543024534,0
3312,53,0.18429170734672706,6203.46190151221,17,1.3926362280803808,1
3313,8,0.7912804405767999,3169.047949445702,32,1.926001035779676,0
3314,79,0.7725021805797282,4546.236306641347,34,2.8259630328815493,0
3315,27,0.38053298934353086,2999.7486728268823,9,3.0722148285622937,1
3316,46,0.37561532070556036,5121.351628952293,14,1.372163515063377,0
3317,50,0.8540572428149666,7206.382705616839,43,1.5350555300682407,0
3318,116,0.16512153196719398,2705.3576923481896,13,3.914739810659464,0
3319,71,0.8929946335209092,5531.321571931836,18,3.786428375217241,0
3320,3,0.330995520906323,6072.961063680965,42,4.27643966583001,1
3321,93,0.6336862729799445,3160.9080434440784,14,4.69818413276104,0
3322,64,0.9423947611015999,5154.492292354829,37,1.8871750350621126,0
3323,44,0.7103102513829818,3960.1002427787043,15,4.368177304567608,1
3324,53,0.4729868312203329,4318.251160795493,44,3.4970530607428385,1
3325,24,0.7205807880148737,3910.422156181879,10,4.809966907513098,1
3326,60,0.4095816726847332,4162.6869330711515,21,1.7243337021053715,1
3327,3,0.3495325747142675,6233.294664536187,40,1.7135217573778652,1
3328,20,0.9970149501412118,4381.288291131249,10,3.66932051911727,1
3329,46,0.7757112080618089,3597.496234338838,14,4.6778484831722436,1
3330,15,0.6802479796436358,4603.496341743727,9,4.210501211538956,0
3331,25,0.4197606788973869,1316.7998809882938,23,3.7716780100701026,0
3332,94,0.14424474623954336,3274.6558677327907,11,2.2428913912582473,1
3333,78,0.12795118843164005,6372.886704374028,28,3.729953006158883,1
3334,71,0.598763129903919,4281.982028268391,23,4.104930093938664,0
3335,17,0.785829448935146,3782.9489810523764,15,3.8897855590577195,1
3336,108,0.5836412713994695,4759.45471193374,7,3.5456485922875536,1
3337,84,0.8567065647452031,5604.9298993508555,34,0.7120906326081634,0
3338,100,0.1300838797838995,6493.112145148874,42,3.468717199016639,1
3339,9,0.43007686878334606,3823.4608220768905,10,2.652325949673097,0
3340,38,0.31336335205676025,3857.9711164369473,39,4.8270617219735845,0
3341,48,0.5025456713414098,4165.241638540696,26,3.2323544751968196,1
3342,60,0.16513875387471022,6043.741241204441,15,3.2370226530588466,1
3343,63,0.9587184774139653,4585.56252701844,12,4.973248343163874,0
3344,86,0.30092986096242486,7748.819612086787,31,0.9211450540140744,1
3345,118,0.9300769979352262,4258.487750707948,33,1.7434232829515879,0
3346,117,0.4833038395330136,7145.228411126616,12,3.4523574753606154,0
3347,117,0.9869717199296962,3160.4542471372215,27,1.918563152154686,0
3348,2,0.5986525451141896,2415.229400914121,33,2.0576756656810486,1
3349,88,0.9377495777582268,4347.856660229765,20,4.5169022290869885,0
3350,72,0.10481408982480056,6209.080395774244,39,3.1070925726790843,1
3351,11,0.7734149255628101,3784.530916015893,12,0.9628951226186957,1
3352,64,0.9127455877922639,3575.1946093076167,12,1.8988816357967981,0
3353,77,0.2257485102810587,6037.522044172432,37,0.8422626942473812,1
3354,81,0.18651326655893635,5557.649605357105,9,3.0025847005121538,0
3355,72,0.48211534646736,3311.3772724501787,41,1.2797068836919534,0
3356,21,0.9403110155196416,3223.670549958315,21,4.357018175112978,0
3357,18,0.5881479041713948,5743.938167012822,26,3.0979131190542493,1
3358,94,0.574710817349559,2052.1941253005275,18,0.7671903886899261,0
3359,64,0.2270135064693897,6119.285274075254,42,1.8539404863094353,1
3360,82,0.10071055998389691,5537.743186967603,36,3.2735195025625705,1
3361,110,0.8291260816709151,1078.63183768824,18,2.009742431872227,0
3362,111,0.1788171066876144,4523.352412218905,24,2.809295008672801,1
3363,95,0.6704648368617916,1531.6977597898558,26,4.5921303260723105,0
3364,38,0.9231548090636723,2692.366250454368,34,2.0751618672782524,1
3365,32,0.2877867218425879,3745.543483640058,37,2.011427881114046,1
3366,11,0.6987455526132197,2598.317153607519,9,4.188905785907144,1
3367,45,0.1708287190367585,7827.241358166339,22,1.9344043531254647,1
3368,89,0.6433796294538516,5796.087080421268,11,0.8508125486317653,0
3369,33,0.24753854885788248,6551.158564744591,33,1.3142522940687271,1
3370,102,0.7623582044636602,4289.570237477725,13,4.769601128583354,0
3371,41,0.3711081653145174,4545.701110206006,11,4.699817566599746,1
3372,8,0.5170519079241817,6871.090563597774,11,1.511654408501665,1
3373,11,0.6394874878248595,5150.598591042029,10,2.990758428944086,0
3374,86,0.2541460695996156,5418.362702171664,44,1.1181564519035128,1
3375,51,0.7674740367558588,3133.230622284602,31,3.536049328301911,1
3376,88,0.37237630657313314,3126.282293736713,8,1.333876082044148,1
3377,41,0.6961346739214781,4891.55997388036,5,0.7240569031472178,0
3378,17,0.2424547456294363,5059.454005814361,10,4.212035632439597,0
3379,76,0.7193058932857153,3004.3633136019816,35,1.9643017222563157,0
3380,46,0.21536926552941557,5037.685449341781,5,0.9883508160204366,0
3381,32,0.4828208466429853,2667.495596635178,9,4.252567778880014,1
3382,79,0.32248546636498915,4520.745299585546,23,3.9307886489576678,0
3383,80,0.7735377244853643,2343.7690567392433,9,3.5769130269438567,0
3384,54,0.3358315040561871,6491.985882275928,9,4.600619194300381,0
3385,86,0.8935455757558566,4033.166822047832,35,2.7015173909178585,0
3386,92,0.9026381902659515,3459.647235722957,11,1.0762542391405896,1
3387,20,0.27679718370050727,2781.3925754219226,19,0.7760588445280379,1
3388,33,0.6524613505069519,2637.02196007776,17,1.9329845808184638,1
3389,74,0.1789458775479679,5154.615358031062,16,0.8907387356183729,0
3390,40,0.4523833896414663,6005.702834453299,23,2.909792481561884,1
3391,32,0.7419895565511451,5855.599176447616,17,0.5652455802042105,1
3392,114,0.6934809221649246,6594.887343783372,31,2.4969348567921914,0
3393,97,0.6622306024659471,7122.270687103889,42,1.3030713043411344,0
3394,2,0.3542867772961993,5936.890298004357,37,2.157206197402212,0
3395,97,0.44022245449096187,3745.6607118550014,10,3.537653336468101,0
3396,33,0.19265153023025755,4754.22157113092,17,2.079336969728157,1
3397,105,0.7471205383902408,1114.5519232849556,17,2.0360294924009685,1
3398,77,0.5534999171121462,5456.370206672717,17,4.958378297777759,0
3399,30,0.7378890691110891,4723.898265589947,24,3.734666252268288,1
3400,33,0.3240491723171855,6892.842068855171,40,2.812377703325231,1
3401,77,0.39199440577155964,3384.9611075615776,41,3.1071904294891075,1
3402,116,0.4007938035341032,5273.273451022639,13,3.2908218418346493,0
3403,26,0.12316816877249459,2994.9839043808697,21,0.6105892952337887,1
3404,22,0.4069430855475612,4334.949863610435,39,0.8611906573636141,1
3405,103,0.8229741161662302,2047.101171015197,22,3.421352081104933,0
3406,66,0.9075686461747646,6534.069519947163,29,2.1401098648174117,0
3407,38,0.5663964840723348,6078.974082971641,19,0.7494981810436627,1
3408,103,0.5099515256972982,3790.973417344512,27,1.8388096072323175,0
3409,90,0.12774215682943324,4892.752980857305,5,1.0862753918962558,0
3410,46,0.8912839038268444,4557.7282925113905,42,4.623412290018446,1
3411,114,0.11170919208328545,3581.4093229180285,22,1.4131642664890176,1
3412,15,0.9502750721891906,4684.7904920471965,5,1.1466103882732361,0
3413,98,0.5402946238192816,3835.8426649707053,43,3.317759676898775,0
3414,106,0.407741044217254,5970.508005326645,14,2.848603686245747,0
3415,119,0.9317965913583941,4183.787513240683,35,3.091696043161064,1
3416,44,0.12195189379908707,8085.803215718788,42,2.4617666661814184,1
3417,49,0.6232824053821784,4383.228327683514,11,2.602261899194583,1
3418,104,0.5940392720494039,4669.156117627602,42,4.004589001312082,1
3419,75,0.2973883610902439,5292.237782567525,12,1.4896498317155031,0
3420,61,0.48599868821518954,5755.576506353284,38,2.2843818627405534,1
3421,67,0.6870376053493932,4616.961692728098,13,4.810214232175771,0
3422,6,0.7544180771937348,5259.569248041993,29,1.3549356553372034,0
3423,9,0.10064517283592181,4774.20594625519,31,1.8219811776884018,1
3424,6,0.9431680870819138,3332.1260313807643,11,1.3620511592869575,0
3425,73,0.24807283515353118,2927.7745503297947,36,0.5922297336116104,1
3426,103,0.31022239080012326,5548.871433228091,13,1.7142346626875167,0
3427,95,0.3371261011244634,6775.846537515368,21,0.7091035068300763,1
3428,32,0.13403812289683179,2053.570180061542,39,1.19608306882985,1
3429,41,0.2107469112312924,2348.156432298154,20,2.132069315304266,1
3430,114,0.9877149306497458,2333.6680196148886,6,0.5932454768103121,0
3431,76,0.3836950636395575,5662.716825917146,35,3.8883045466882247,0
3432,8,0.20377098130514443,5787.904434936749,20,4.080150561962961,1
3433,72,0.19629213505716098,3035.491021117845,37,2.351362110882633,1
3434,50,0.7475139709029747,7808.679529016097,25,4.930996907184213,0
3435,92,0.8691117976293767,3922.5502067873267,21,3.555472616634646,0
3436,62,0.3312570695576229,6653.467080148828,39,3.8467478659133705,1
3437,84,0.11881856110171148,5712.81113748329,11,1.3653519064976005,1
3438,62,0.30078101660082024,3062.8487795067076,33,4.26846930269771,0
3439,111,0.1508641217170816,3872.9509579722917,15,4.752708791096778,1
3440,7,0.19305544296703736,3191.3742710709294,34,1.563395749582063,1
3441,75,0.4883573078628781,2483.521053590118,22,3.5890893247387106,0
3442,84,0.3069265337754693,4120.16808507511,20,3.861234718984991,1
3443,80,0.564351290672881,2702.099772055589,10,1.8732612731429708,0
3444,4,0.32814437793147133,4237.578958506163,6,2.6375405115753336,1
3445,6,0.9464835709926529,7399.435036128991,14,0.9389259211132585,0
3446,58,0.915349571133638,5545.032236930836,8,1.2789266178177856,0
3447,22,0.6101254945094194,3664.305167102388,14,0.7770673564123762,0
3448,26,0.41898159278864755,3541.9150192103775,13,3.020744707453822,0
3449,3,0.443032193831262,3898.319540743636,28,3.3136830377477122,1
3450,41,0.4706670548300472,7606.698890641152,9,4.622538125451799,0
3451,60,0.7548213899214496,2867.4683233904925,39,2.9398316478062068,1
3452,106,0.5064750959669542,4497.346465711137,8,1.6727511686364496,0
3453,14,0.8710569518553076,5198.044385597743,39,0.7676309596600346,0
3454,75,0.9496853073373281,6323.233082437175,17,4.482288737378766,0
3455,82,0.4023515380410405,4000.993802230799,41,2.65486135337624,0
3456,118,0.6046250332381121,3055.9864588657692,36,3.8179489524904455,1
3457,12,0.185550883149308,4934.251083700694,5,0.5659220686801504,1
3458,87,0.2804221429897231,6471.995596463066,15,2.6966251519898794,0
3459,12,0.47211919003914415,4090.6750458605584,30,1.9657518042492437,1
3460,13,0.28558244431160096,3240.873284010423,7,0.6364907267622208,1
3461,25,0.8889044417098458,4665.310318851186,17,3.9905276318260627,1
3462,45,0.24245763045318827,2064.6193715477425,36,2.8080574380212595,1
3463,115,0.5100947393977828,4172.011714122352,27,1.999311093460089,0
3464,19,0.645129316413888,6267.038524788432,27,4.1260931775832965,0
3465,55,0.7226775173447599,5812.270240679485,34,2.511155533325749,1
3466,110,0.4447624327538561,4284.20358916287,10,0.5157408036573559,1
3467,100,0.8821891618522557,6988.994089671851,11,4.750014344172465,0
3468,45,0.611487235970133,7364.812301863495,34,1.6505723320807346,0
3469,8,0.49555700240279665,5496.129343155333,41,4.237589849285037,1
3470,93,0.16051657064683297,2298.3429890171146,36,4.173869228365728,0
3471,119,0.5182205216006486,1680.1324419419998,10,1.2306826911232909,0
3472,53,0.8386622567341572,6575.235246656283,39,2.633012065466495,0
3473,55,0.6530869163991839,4867.0918772400255,36,0.6808954032432184,0
3474,32,0.8489462083562065,6953.331267523346,16,2.095482527998079,0
3475,51,0.5446105035393751,2491.975887681744,8,3.78940479516329,0
3476,44,0.20661553458503368,4258.222142671025,36,1.5668126154966093,1
3477,82,0.11227586125229297,6043.78588530537,39,1.0270756883403949,0
3478,70,0.3728975920467321,3405.3187687672103,20,2.78205597920754,0
3479,18,0.7281914243480132,6022.17758948628,19,2.9164387296813445,1
3480,83,0.8112339135475244,4315.830709080992,6,3.5412301909452113,1
3481,22,0.36617755115829653,4542.091209575869,10,3.916119860611658,1
3482,37,0.5460885287949224,2724.5506550782547,18,3.631142890690948,0
3483,96,0.47900701399067347,4877.079058286275,33,4.304354937326828,0
3484,56,0.46947050591628514,7789.1845233965605,30,1.5030790892691794,0
3485,105,0.30821384188013545,5082.032707947946,22,3.0639503579742327,1
3486,59,0.22273399452651255,3312.413589166357,8,2.120429108395963,1
3487,3,0.2770197024080918,6593.312370117076,41,4.82950560650739,1
3488,28,0.1497991484470115,3357.6427093606085,42,2.481257855366707,1
3489,74,0.27831766764121935,7081.654858708047,29,4.818712699101005,0
3490,115,0.10828080786284151,2587.5613074267817,33,3.960795443265977,0
3491,35,0.6645325605723804,4909.06261093692,38,3.7330873793091457,1
3492,61,0.38473786664891463,6789.4687435292235,20,2.712036703648221,0
3493,93,0.9758302402842177,3199.7713071087824,41,2.4952016041502096,0
3494,54,0.2743453456986681,4624.740125098945,34,2.8694668438328312,1
3495,63,0.4112457132786346,6235.933863531056,27,1.8213487831712896,0
3496,79,0.4220570427773799,1116.7185415024678,40,4.5702947292731,1
3497,97,0.10760634645621449,5890.3256258324645,32,4.0744879486941485,1
3498,7,0.855287157735513,4368.110263624288,5,4.1062813444626975,0
3499,76,0.12879501412989225,6662.931230343653,12,2.4491911795224626,1
3500,49,0.9461618512563172,3258.754071680474,19,0.8199002670989768,1
3501,94,0.9028669159842586,2419.8362059626375,38,3.5738479306682533,1
3502,85,0.5819697244773672,3685.4452576055355,23,2.1848611278713532,0
3503,31,0.5892360174201628,3654.125295578684,34,4.416936406028714,1
3504,58,0.6884001306605407,4190.271035300904,14,4.011522973024386,0
3505,61,0.4483450107413983,3797.130435674525,31,1.1539766389539023,0
3506,24,0.6825000550580699,1488.1521393538992,24,3.2077207874233142,0
3507,20,0.1402915498196382,4357.565445745319,29,3.6149626666723296,1
3508,37,0.14864286461475393,4847.695064286944,13,3.056619109209626,1
3509,4,0.5115073776575899,4210.136336311554,44,2.8131897926986755,1
3510,92,0.5946600709954315,4930.242367502815,38,1.5253838375267357,0
3511,108,0.8990358763022371,4627.422117549943,25,1.5615807998953297,0
3512,20,0.19419457051710665,2427.009673237869,28,3.9560366238914955,1
3513,60,0.8403831344745004,4048.7208765561895,11,0.5841040350360072,0
3514,24,0.28904260356286265,4670.849878354776,8,4.005095282175093,1
3515,50,0.45467528365902865,4144.244053311101,12,2.870594314426126,1
3516,49,0.38494219134467167,2260.814819057084,17,4.7130019357317625,1
3517,51,0.46013974557885906,6334.669417602455,25,4.987946964753154,1
3518,96,0.235445948265327,3041.7665199077364,39,3.485680542990326,1
3519,105,0.5532130669631995,2636.7051080671513,9,2.3551573748906165,0
3520,36,0.8214783308482305,4561.227849584153,12,2.637886588523125,0
3521,117,0.49738060934100725,4026.364744171217,6,1.4189694244317845,0
3522,98,0.5415522183083792,5402.162390415911,28,0.9465544579616646,0
3523,100,0.8638908267531828,5808.980903444321,20,3.104435269859608,1
3524,66,0.7354523031742277,5580.847277682074,8,4.124727940849703,0
3525,79,0.5414089676678062,4497.325484621359,34,1.6779493297814594,1
3526,34,0.33192608337026175,5329.946136601996,34,2.3884376461040744,1
3527,36,0.89643407216047,2159.980357052875,39,2.9964814779964133,0
3528,6,0.6193183615215025,6141.541285921174,17,4.585540189865258,0
3529,39,0.2990328490996241,3892.755538382503,41,1.1238405244792522,1
3530,42,0.3422077773742093,7454.906868097372,15,1.565974259283482,0
3531,115,0.8228197800426214,6187.1999654668325,23,4.633387033036032,0
3532,115,0.13973100587870993,4204.071625485842,22,0.6779101691961131,1
3533,58,0.992882968325938,4532.115942606434,21,3.452520353269364,0
3534,118,0.21731651174331262,6276.092421612722,15,3.377866474480782,0
3535,12,0.8164616728572437,1109.8217551958692,19,2.224644951346538,1
3536,3,0.4552977850945146,4259.653824801721,12,2.6067410555320314,0
3537,109,0.5429945649587202,7052.135610660555,33,4.347130781662526,0
3538,18,0.8925855197181201,5767.280385037564,21,1.242419285060506,0
3539,40,0.471620070630292,3243.429187691913,30,1.542053652255172,1
3540,21,0.5837443783059111,4971.711916681121,9,2.805576851479507,1
3541,15,0.14436969616825296,3034.9602067908127,8,2.343854403500136,1
3542,97,0.10211272648070785,3987.7996907075412,28,3.0846762389533264,1
3543,99,0.32031988570155334,5000.756428616045,15,4.643776337422081,0
3544,26,0.7125247836268905,5264.737772410978,34,4.626959079820264,0
3545,8,0.20913840402322303,5594.1280863173,44,1.5350825287174628,1
3546,100,0.2023857629240945,6350.680915439407,39,1.8596507578197818,1
3547,112,0.46986454723231297,2709.4106335863626,37,1.2293090658366346,1
3548,94,0.6830533347474038,4536.031541624767,40,4.675056671587669,0
3549,87,0.7408647930231375,3224.479353038655,25,2.290388585891878,0
3550,42,0.26060560668853733,3901.7154043336586,42,2.5236731519765474,1
3551,44,0.1716293326348382,3368.3435852943585,9,4.111883513498569,0
3552,14,0.9463573305509898,5249.1052299265475,9,2.8083806276463137,0
3553,78,0.33459974430589157,6079.528814909917,25,1.0388996699968045,1
3554,2,0.8680118478478515,6160.521335973609,29,2.4703191924921346,0
3555,119,0.8771423054165365,2842.240378471417,14,3.337358194753843,1
3556,37,0.79527033258629,4315.052930371502,23,3.736440894906664,1
3557,69,0.2519502459873131,2800.64716088725,36,3.404083337523023,0
3558,38,0.8396213133287803,2750.657658006963,22,1.036313236545635,0
3559,109,0.792325503317428,3507.4029385918866,38,1.8695503632281825,0
3560,41,0.6370506910955954,5014.946536386232,19,3.801040902334469,0
3561,62,0.40348183165205753,5278.372564268468,28,4.460855874512337,0
3562,118,0.3362577438398897,5481.344259745107,9,0.7123388677801687,0
3563,60,0.20970029087232306,5388.537611706713,36,0.6900309863148972,1
3564,111,0.5587813602107843,3228.223539463852,13,3.3953203820257807,0
3565,14,0.6267347879588618,6274.138528829283,9,2.966207693734764,0
3566,103,0.42340509146420846,5704.920053957613,9,1.1990257273297131,0
3567,89,0.5278231609127817,3880.964760478683,38,2.9673121176363217,1
3568,84,0.42716301163234005,3937.620491924138,11,4.885193045753829,1
3569,2,0.6769054515886311,3513.687624205099,30,3.3390509917848124,1
3570,103,0.911133287016907,2562.2350987337836,5,2.521135202223734,0
3571,70,0.2475282358422504,5499.037283317408,38,4.22389619572809,0
3572,17,0.4432679289128111,5733.092676459026,30,1.457701185434682,0
3573,89,0.22678174355577518,3110.9213071811027,36,2.3644689387211093,1
3574,28,0.6624493933670488,2652.2119333920336,16,2.874955513148813,0
3575,66,0.7559834585397361,3095.1948194605347,10,2.7704295142283994,0
3576,35,0.9387214593377103,4665.366948178768,24,4.644376111450185,0
3577,101,0.3509847336348685,2427.033937991014,23,1.8170064826100412,1
3578,5,0.9551900852788872,6191.714969935874,20,0.7542667432832884,0
3579,65,0.15693640463860734,6101.93661638744,8,4.623697420311839,1
3580,40,0.6427124770281294,5136.517415792103,36,1.4768044571225418,1
3581,76,0.151419447408997,5714.603624692192,22,2.205625882895183,1
3582,56,0.9043967689857504,4588.133081908626,9,2.889012310331347,0
3583,36,0.5768281513630487,5197.730992240378,10,4.89146211746696,1
3584,45,0.7024135156865164,2549.7266350354394,18,2.9087079873286914,1
3585,23,0.8484165333194073,6585.719215806972,22,2.5148448794681557,0
3586,47,0.2352795602355719,3768.970591184911,14,3.12637315782941,0
3587,31,0.13473240574432047,4306.798756816118,27,4.86863671962712,1
3588,11,0.8909930313215669,8230.801151088514,22,4.180750694403982,1
3589,10,0.38343990471303924,4169.988826341186,8,1.2603566134036495,1
3590,67,0.21608101713444874,5609.102722534807,36,4.114670067068941,1
3591,118,0.5216151133783778,5271.798699512712,10,4.284945769117498,0
3592,14,0.6384754681264169,2500.7720544909284,30,3.6081234678130985,1
3593,80,0.1278735430802591,3000.3854225321893,10,3.457550566252689,1
3594,74,0.347406092431379,7553.832965251131,39,2.483946503815119,0
3595,93,0.12951988684920643,5368.744413767152,9,3.3876292420375416,1
3596,10,0.47830185027594907,4474.6874914134705,18,3.81908737468516,1
3597,76,0.9055900261596199,3696.527891208413,6,1.0526911163343455,0
3598,94,0.9843871703442123,4980.116343265605,44,1.6579848208254606,0
3599,105,0.6733427981532648,5122.721599394754,17,1.3733684553483232,1
3600,1,0.24547392440613264,4839.782310362502,9,4.285453266077065,0
3601,5,0.9152644509993751,6103.440871477003,40,3.5600116618929545,1
3602,20,0.5646230408800544,3199.7121267479465,40,2.5285034280882943,1
3603,8,0.2383743808926263,2998.9478448306763,23,4.217250877198106,1
3604,43,0.9295540025064952,6064.6057379555405,24,3.725516029966298,0
3605,76,0.7817221456507927,7669.031080715865,26,4.611168866953836,0
3606,1,0.7585347454508364,5763.888664033223,35,0.8456314824406208,1
3607,57,0.7382626334149642,6446.630567680862,8,2.7912082169355585,0
3608,64,0.2803058389867981,4387.739045810113,7,3.6803655660931485,1
3609,118,0.28990602253677344,4899.172537293218,41,1.4337193406218058,0
3610,84,0.7194636985845295,4878.984518548386,29,1.9720680438711382,0
3611,28,0.2977504750993572,4416.860028368303,41,2.38539313093922,1
3612,107,0.49480452712274403,6616.945298939459,8,4.074465282217651,0
3613,37,0.8038016430345473,6173.77091240497,43,2.721092904757378,1
3614,47,0.8055572662880568,3901.148671054348,11,2.717915147815052,1
3615,101,0.5079355952732737,2031.6344116008859,11,2.4389942834846536,0
3616,76,0.8129709444477206,4404.638584192098,29,1.5286509018334193,1
3617,37,0.8547596165782511,2768.0217226446252,19,4.653821910257441,0
3618,49,0.6892981761558342,4535.512584495401,11,1.9301050429550395,1
3619,113,0.30558326707757816,2886.2011117665506,8,3.0535954734645525,0
3620,44,0.3466106023469928,6384.774954008551,38,1.1695088098503792,1
3621,56,0.38335703986786185,5526.634080065589,23,2.454095264445712,1
3622,28,0.20512369696055682,5490.19736917626,42,4.56711582276148,1
3623,111,0.3458436583329506,6108.278756145402,31,4.979593573297665,0
3624,79,0.2885673018812789,5086.66086636135,9,2.127883355300602,1
3625,6,0.5097958748277419,5320.202682507883,17,1.1929574584145097,1
3626,108,0.9175937930850384,6652.048099442081,18,1.9150318702867781,0
3627,61,0.1940322850785623,4298.227308265076,34,1.9725879577415877,0
3628,20,0.748241131552656,5407.673001808415,14,3.4002895742704293,0
3629,114,0.718554703971815,2920.2922351506363,36,2.7327052602255213,0
3630,78,0.18617877879702188,4618.915373155156,5,3.9580687771953373,0
3631,2,0.93031516441522,7888.925580409828,28,3.655864780238665,1
3632,73,0.6116249819411377,5722.238069682167,33,1.6308892576636083,0
3633,37,0.42735296902211584,4371.00852653203,11,4.029150604486001,1
3634,20,0.780884725145776,4896.810923604253,35,4.313578401116672,1
3635,26,0.33162891256147065,4468.502615498585,21,3.192755853893008,1
3636,29,0.7241588533416884,4847.550929667534,34,4.674504691618592,1
3637,1,0.1357400868150225,3901.489724657038,29,4.0232665523054765,1
3638,119,0.8554672338483448,5242.3068003024355,32,3.1792815809293953,0
3639,35,0.5033537623191866,5295.46490437194,40,4.577746987909985,0
3640,70,0.6730236229221476,4509.957015571658,11,3.201613161082425,1
3641,101,0.2991140378260153,4710.088959174372,39,2.845360073018031,1
3642,117,0.7093663413926031,5011.151513591156,24,2.1031625318499625,0
3643,59,0.7950162483039489,3709.1354583965813,18,4.472884987675004,1
3644,69,0.5258918681959589,5227.905501522307,34,1.052272268927697,0
3645,33,0.6559542316556148,5670.236575884994,5,2.630762213978554,0
3646,113,0.5106933314401587,6697.299159757225,42,2.918359993437598,0
3647,51,0.9046822323320609,4977.558675087945,29,2.996370980463996,0
3648,78,0.5480822624628873,3666.5461677359763,38,3.433504237183594,0
3649,12,0.857627838125937,4345.594112281352,12,2.7760803091421704,0
3650,106,0.8212168524432237,2785.5539191221633,24,1.6556816643796717,1
3651,20,0.46945433921352087,5591.02887340329,34,4.356249782627749,0
3652,53,0.30707604267172756,1410.4121596822065,8,3.4588639752598773,1
3653,114,0.4654739193037939,6036.982785426652,25,4.361845161696378,0
3654,88,0.8435956381976981,6217.986398548343,31,1.7421957094116953,0
3655,43,0.30486928223745313,500.0,14,3.3667560270626975,1
3656,98,0.5719927112719744,6412.921489827197,27,3.713781852843778,0
3657,89,0.8254870731646727,6040.929254609528,37,2.225323221655273,0
3658,50,0.4181297276155409,4064.9223250736745,15,4.155098531931055,0
3659,29,0.6779886733024276,2712.2764635205385,23,0.5112894867903353,1
3660,57,0.3210684166439331,3243.3613502067233,15,3.177138875963997,1
3661,39,0.19835150083134395,3362.223305425804,8,3.261058116584587,1
3662,95,0.8149458025835707,6474.083940314441,27,2.9022939186738594,0
3663,56,0.18907176106783613,3826.439710901279,9,3.3352181911375225,1
3664,111,0.34424325557162616,5857.984644112928,9,1.2525208566047161,0
3665,43,0.8695984797976961,4313.908983095565,22,3.581516668110691,0
3666,50,0.4118223583708005,4582.613457472067,21,2.011050332764994,1
3667,23,0.975740814562745,2142.906608275539,7,2.53424184159163,0
3668,44,0.9817609012964738,2779.3947814631197,12,1.998992137983209,0
3669,38,0.34144841840820106,6439.646281861638,44,2.6327129157476845,0
3670,84,0.13688040002490143,4266.4162177989865,27,3.297061519302865,1
3671,23,0.7345569557848411,4950.9891733289505,27,4.27254561902998,0
3672,45,0.5058878523835094,7209.535739058834,6,2.6754577593809943,0
3673,52,0.19067755956361865,4308.5607320242725,43,1.9545072242162145,1
3674,80,0.7367705370802385,4223.631031718929,25,2.6957384551642294,1
3675,50,0.1280574182007291,6309.128831099636,28,3.59961648831732,1
3676,106,0.8831770214430179,4518.524534978575,42,2.06015322526608,0
3677,119,0.22478727620197336,4980.0105403919615,24,2.3642693362553278,0
3678,8,0.2145806908720525,5995.224434308231,43,3.032779176539314,1
3679,114,0.25810506817172607,4500.17196565554,31,1.8230416872230752,1
3680,85,0.9642397226428598,5681.382710041677,43,1.440880967949988,0
3681,1,0.7238524242284614,4326.23059147762,11,1.131765277384679,1
3682,119,0.821234381917273,5971.708730357526,37,2.086744924067334,1
3683,8,0.4578714871594778,5131.990604273401,33,0.7175430789712567,1
3684,29,0.40268145475446004,4161.894009391678,14,3.125671370192757,1
3685,96,0.3110356061048529,4611.374373376298,14,1.2915921469888603,0
3686,102,0.5325832254811681,833.5012791866056,16,2.198276565485193,0
3687,5,0.5966458601807517,6290.660487395375,7,1.7115026692926765,0
3688,111,0.6685973592874799,2618.048272524194,7,3.336754848537872,0
3689,86,0.33140665359882504,2896.323508951768,17,4.326555476600898,1
3690,47,0.9537886728126915,3842.972157310368,35,3.3498546934475524,1
3691,34,0.2527826483864223,1810.5741340737095,31,2.941272179030272,1
3692,65,0.9690878572897711,5201.424419916369,10,3.5108768269491897,0
3693,55,0.11337051025675342,5041.521007021886,31,0.6349578699208993,1
